"rep","n","sce","method","bias_rel_pct","cover_pct","auc"
12,100,3,"IV-GMM",26.9103328810184,100,0.766358892011241
13,100,3,"GLM",20.5399338816856,100,0.757246376811594
13,100,3,"IV-TS",9.56450555483914,100,0.631642512077295
13,100,3,"IV-G",18.7651198238094,100,0.757246376811594
13,100,3,"IV-GMM",3.25799724536278,100,0.757246376811594
14,100,3,"GLM",25.4172561612435,100,0.674227217984745
14,100,3,"IV-TS",45.8423463048396,100,0.566639903653151
14,100,3,"IV-G",48.2150423852988,100,0.674227217984745
14,100,3,"IV-GMM",44.3944351662212,100,0.674227217984745
15,100,3,"GLM",34.8310752579832,100,0.743497398959584
15,100,3,"IV-TS",2.71594169564761,100,0.610044017607043
15,100,3,"IV-G",3.25697856824025,100,0.743497398959584
15,100,3,"IV-GMM",9.911424988027,100,0.743497398959584
16,100,3,"GLM",61.4673511131361,100,0.776710684273709
16,100,3,"IV-TS",27.6103536929496,100,0.598639455782313
16,100,3,"IV-G",10.9393525816077,100,0.776710684273709
16,100,3,"IV-GMM",24.3365246999924,100,0.776710684273709
17,100,3,"GLM",48.1142164768444,100,0.780595813204509
17,100,3,"IV-TS",34.1511127644801,100,0.600644122383253
17,100,3,"IV-G",17.8886053774687,100,0.780595813204509
17,100,3,"IV-GMM",31.2046011642055,100,0.780595813204509
18,100,3,"GLM",25.4014533600608,100,0.765812319140141
18,100,3,"IV-TS",49.2081679857066,100,0.696362133112856
18,100,3,"IV-G",84.3656666141426,100,0.765812319140141
18,100,3,"IV-GMM",102.204147432477,100,0.765812319140141
19,100,3,"GLM",90.4753720919807,0,0.851081191350469
19,100,3,"IV-TS",12.9642825213802,100,0.606691146470828
19,100,3,"IV-G",6.72755805602145,100,0.851081191350469
19,100,3,"IV-GMM",5.82301002731791,100,0.851081191350469
20,100,3,"GLM",34.1754546072442,100,0.74
20,100,3,"IV-TS",13.6859334458957,100,0.61
20,100,3,"IV-G",7.71594547292533,100,0.74
20,100,3,"IV-GMM",6.32501071487745,100,0.74
21,100,3,"GLM",3.97207708397151,100,0.724358974358974
21,100,3,"IV-TS",93.1138376735392,0,0.508814102564103
21,100,3,"IV-G",90.3922010442496,100,0.724358974358974
21,100,3,"IV-GMM",93.1119443589411,0,0.724358974358974
22,100,3,"GLM",21.0184064324795,100,0.766233766233766
22,100,3,"IV-TS",1.75283950003376,100,0.624188311688312
22,100,3,"IV-G",6.62849722897211,100,0.766233766233766
22,100,3,"IV-GMM",5.72770980573369,100,0.766233766233766
23,100,3,"GLM",30.095888635847,100,0.747829681686647
23,100,3,"IV-TS",7.16683653762155,100,0.600454733360893
23,100,3,"IV-G",16.0718153700704,100,0.747829681686647
23,100,3,"IV-GMM",6.37923727909109,100,0.747829681686647
24,100,3,"GLM",41.487356803836,100,0.771979124849458
24,100,3,"IV-TS",3.8539102375748,100,0.590325170614211
24,100,3,"IV-G",10.1468762382655,100,0.771979124849458
24,100,3,"IV-GMM",4.0406247106759,100,0.771979124849458
25,100,3,"GLM",10.41202653864,100,0.7
25,100,3,"IV-TS",16.4724223862149,100,0.624242424242424
25,100,3,"IV-G",14.7949294212961,100,0.7
25,100,3,"IV-GMM",11.2960907967804,100,0.7
26,100,3,"GLM",67.0230572885168,0,0.808080808080808
26,100,3,"IV-TS",9.59708257709633,100,0.645454545454546
26,100,3,"IV-G",8.0307482100822,100,0.808080808080808
26,100,3,"IV-GMM",18.5806402168145,100,0.808080808080808
27,100,3,"GLM",32.0304460001404,100,0.740465676435167
27,100,3,"IV-TS",80.1269544097441,100,0.521878763548776
27,100,3,"IV-G",60.4023113978823,100,0.740465676435167
27,100,3,"IV-GMM",79.9839744951027,100,0.740465676435167
28,100,3,"GLM",19.7919572334144,100,0.682367149758454
28,100,3,"IV-TS",0.065783315650092,100,0.640901771336554
28,100,3,"IV-G",8.32264591668168,100,0.682367149758454
28,100,3,"IV-GMM",5.42649379829374,100,0.682367149758454
29,100,3,"GLM",11.2687010300461,100,0.737895158063225
29,100,3,"IV-TS",35.1296697386666,100,0.588835534213686
29,100,3,"IV-G",44.4316817060594,100,0.737895158063225
29,100,3,"IV-GMM",33.2847830953797,100,0.737895158063225
30,100,3,"GLM",94.1926064230549,0,0.844038538739462
30,100,3,"IV-TS",12.7307807311855,100,0.644720995584103
30,100,3,"IV-G",31.3862568395788,100,0.844038538739462
30,100,3,"IV-GMM",22.0235814807478,100,0.844038538739462
31,100,3,"GLM",25.8848235953962,100,0.731331168831169
31,100,3,"IV-TS",6.9216655213027,100,0.625811688311688
31,100,3,"IV-G",23.0722946869859,100,0.731331168831169
31,100,3,"IV-GMM",7.77080950019766,100,0.731331168831169
32,100,3,"GLM",32.8703234141126,100,0.787434765154556
32,100,3,"IV-TS",4.31305168144073,100,0.631674026495383
32,100,3,"IV-G",0.428289667961224,100,0.787434765154556
32,100,3,"IV-GMM",0.631063630594109,100,0.787434765154556
33,100,3,"GLM",102.327694481271,0,0.839371980676329
33,100,3,"IV-TS",51.5378150467352,100,0.631642512077295
33,100,3,"IV-G",32.3661016919557,100,0.839371980676329
33,100,3,"IV-GMM",137.240315063582,100,0.839371980676329
34,100,3,"GLM",5.6465175484077,100,0.717054263565891
34,100,3,"IV-TS",40.776883717449,100,0.583231334149327
34,100,3,"IV-G",27.0561963366445,100,0.717054263565891
34,100,3,"IV-GMM",38.8879131035846,100,0.717054263565891
35,100,3,"GLM",16.8726131127314,100,0.688075230092037
35,100,3,"IV-TS",5.77582869000972,100,0.639455782312925
35,100,3,"IV-G",18.2726597970525,100,0.688075230092037
35,100,3,"IV-GMM",0.139945849226453,100,0.688075230092037
36,100,3,"GLM",46.8445886765427,100,0.803030303030303
36,100,3,"IV-TS",30.1786649698367,100,0.622222222222222
36,100,3,"IV-G",48.7404109348868,100,0.803030303030303
36,100,3,"IV-GMM",48.5883051999387,100,0.803030303030303
37,100,3,"GLM",45.8885366042037,100,0.80849358974359
37,100,3,"IV-TS",25.2954935584734,100,0.690705128205128
37,100,3,"IV-G",36.9725574953723,100,0.80849358974359
37,100,3,"IV-GMM",36.606964578522,100,0.80849358974359
38,100,3,"GLM",64.0719355749693,100,0.804166666666667
38,100,3,"IV-TS",45.5669754135878,100,0.666666666666667
38,100,3,"IV-G",119.83831935896,100,0.804166666666667
38,100,3,"IV-GMM",108.885084384593,100,0.804166666666667
39,100,3,"GLM",1.33454383787318,100,0.725252525252525
39,100,3,"IV-TS",37.8574401015374,100,0.603030303030303
39,100,3,"IV-G",38.161864498145,100,0.725252525252525
39,100,3,"IV-GMM",36.0174563501837,100,0.725252525252525
40,100,3,"GLM",16.5786314933015,100,0.753205128205128
40,100,3,"IV-TS",67.8795237363346,100,0.540064102564102
40,100,3,"IV-G",71.3740379467186,0,0.753205128205128
40,100,3,"IV-GMM",67.5954883616883,100,0.753205128205128
41,100,3,"GLM",85.6786033352118,0,0.855555555555556
41,100,3,"IV-TS",30.4123484163818,100,0.680808080808081
41,100,3,"IV-G",22.7299807118245,100,0.855555555555556
41,100,3,"IV-GMM",49.1168293038133,100,0.855555555555556
42,100,3,"GLM",67.2019483911022,0,0.795673076923077
42,100,3,"IV-TS",3.55937594010325,100,0.628205128205128
42,100,3,"IV-G",19.5091783850134,100,0.795673076923077
42,100,3,"IV-GMM",17.2199948577115,100,0.795673076923077
43,100,3,"GLM",5.75798121394424,100,0.741469289441991
43,100,3,"IV-TS",32.8215464655619,100,0.707145724608591
43,100,3,"IV-G",48.4675008871465,100,0.741469289441991
43,100,3,"IV-GMM",47.8213236420682,100,0.741469289441991
44,100,3,"GLM",10.41202653864,100,0.7
44,100,3,"IV-TS",81.3315895201221,0,0.528282828282828
44,100,3,"IV-G",80.4642819164494,0,0.7
44,100,3,"IV-GMM",81.2255727424603,0,0.7
45,100,3,"GLM",9.53335883945339,100,0.74387796065837
45,100,3,"IV-TS",26.5706676009055,100,0.631674026495383
45,100,3,"IV-G",30.0673105621544,100,0.74387796065837
45,100,3,"IV-GMM",24.5560066400227,100,0.74387796065837
46,100,3,"GLM",52.5110223864337,100,0.811905746176106
46,100,3,"IV-TS",9.76715875667211,100,0.659776767259198
46,100,3,"IV-G",36.1110767312678,100,0.811905746176106
46,100,3,"IV-GMM",21.2488596923063,100,0.811905746176106
47,100,3,"GLM",28.929606693157,100,0.77323717948718
47,100,3,"IV-TS",88.0111719253381,0,0.513621794871795
47,100,3,"IV-G",89.6884919234875,0,0.77323717948718
47,100,3,"IV-GMM",87.9905702721474,0,0.77323717948718
48,100,3,"GLM",39.0443762523821,100,0.77250900360144
48,100,3,"IV-TS",39.5031944763099,100,0.580232092837135
48,100,3,"IV-G",15.9937821986522,100,0.77250900360144
48,100,3,"IV-GMM",37.5458384019486,100,0.77250900360144
49,100,3,"GLM",19.8741265205339,100,0.66421868625051
49,100,3,"IV-TS",23.3992858530758,100,0.594451244390045
49,100,3,"IV-G",7.60451852405583,100,0.66421868625051
49,100,3,"IV-GMM",16.5036828465049,100,0.66421868625051
50,100,3,"GLM",17.0902902662217,100,0.741956241956242
50,100,3,"IV-TS",39.7626467328244,100,0.585371085371085
50,100,3,"IV-G",34.5737039189183,100,0.741956241956242
50,100,3,"IV-GMM",36.2002856704959,100,0.741956241956242
51,100,3,"GLM",9.86122886680831,100,0.711038961038961
51,100,3,"IV-TS",45.2820118458376,100,0.568181818181818
51,100,3,"IV-G",28.7087403557404,100,0.711038961038961
51,100,3,"IV-GMM",42.7451550779017,100,0.711038961038961
52,100,3,"GLM",56.8367840508603,0,0.8187267465895
52,100,3,"IV-TS",5.09343896319143,100,0.6099627945432
52,100,3,"IV-G",3.59353846716073,100,0.8187267465895
52,100,3,"IV-GMM",1.72543927780824,100,0.8187267465895
53,100,3,"GLM",9.14179199398759,100,0.74554367201426
53,100,3,"IV-TS",46.4884527037377,100,0.560606060606061
53,100,3,"IV-G",57.0188347940493,100,0.74554367201426
53,100,3,"IV-GMM",44.9726720784841,100,0.74554367201426
54,100,3,"GLM",84.4439727056792,0,0.827731092436975
54,100,3,"IV-TS",59.3329743561913,100,0.668467386954782
54,100,3,"IV-G",109.665786488675,100,0.827731092436975
54,100,3,"IV-GMM",132.018512929342,100,0.827731092436975
55,100,3,"GLM",46.2092561129866,100,0.796474358974359
55,100,3,"IV-TS",17.4470381121377,100,0.648237179487179
55,100,3,"IV-G",28.8149673196582,100,0.796474358974359
55,100,3,"IV-GMM",30.6575354907473,100,0.796474358974359
56,100,3,"GLM",6.91409710826204,100,0.702020202020202
56,100,3,"IV-TS",63.7977582034996,100,0.55050505050505
56,100,3,"IV-G",56.9351447878188,100,0.702020202020202
56,100,3,"IV-GMM",63.1808862017208,100,0.702020202020202
57,100,3,"GLM",39.660400253693,100,0.7875
57,100,3,"IV-TS",44.083216459361,100,0.570833333333333
57,100,3,"IV-G",40.3930777541142,100,0.7875
57,100,3,"IV-GMM",41.916694020222,100,0.7875
58,100,3,"GLM",44.8646100369004,100,0.776767676767677
58,100,3,"IV-TS",42.8553360730294,100,0.553535353535354
58,100,3,"IV-G",35.9113028890227,100,0.776767676767677
58,100,3,"IV-GMM",41.9140283443619,100,0.776767676767677
59,100,3,"GLM",53.0845120672876,0,0.815619967793881
59,100,3,"IV-TS",16.8993167180098,100,0.58695652173913
59,100,3,"IV-G",31.9098278759673,100,0.815619967793881
59,100,3,"IV-GMM",13.8037848976335,100,0.815619967793881
60,100,3,"GLM",42.557552237067,100,0.797275641025641
60,100,3,"IV-TS",8.19142213412569,100,0.600961538461538
60,100,3,"IV-G",28.3226318565723,100,0.797275641025641
60,100,3,"IV-GMM",2.50442174568519,100,0.797275641025641
61,100,3,"GLM",17.4552554314423,100,0.740338164251208
61,100,3,"IV-TS",3.52414926790596,100,0.634863123993559
61,100,3,"IV-G",13.4621246771449,100,0.740338164251208
61,100,3,"IV-GMM",16.2582266090022,100,0.740338164251208
62,100,3,"GLM",15.0024040013732,100,0.688888888888889
62,100,3,"IV-TS",23.1913564362232,100,0.616161616161616
62,100,3,"IV-G",21.1627088442757,100,0.688888888888889
62,100,3,"IV-GMM",21.2481392573697,100,0.688888888888889
63,100,3,"GLM",27.9259233564668,100,0.75750300120048
63,100,3,"IV-TS",14.1908123940614,100,0.597839135654262
63,100,3,"IV-G",14.4928875500089,100,0.75750300120048
63,100,3,"IV-GMM",8.79134133499118,100,0.75750300120048
64,100,3,"GLM",7.38881509605795,100,0.73
64,100,3,"IV-TS",36.693248296623,100,0.61
64,100,3,"IV-G",35.2651048580043,100,0.73
64,100,3,"IV-GMM",35.2488248669421,100,0.73
65,100,3,"GLM",48.3280448019951,100,0.795865114411883
65,100,3,"IV-TS",3.69433895831233,100,0.626856684062626
65,100,3,"IV-G",1.18222731473578,100,0.795865114411883
65,100,3,"IV-GMM",15.3962625076312,100,0.795865114411883
66,100,3,"GLM",32.0208474564217,100,0.774387796065837
66,100,3,"IV-TS",10.1244989963331,100,0.665796868727419
66,100,3,"IV-G",23.5868565197041,100,0.774387796065837
66,100,3,"IV-GMM",18.3509526879838,100,0.774387796065837
67,100,3,"GLM",21.5708982418434,100,0.751515151515151
67,100,3,"IV-TS",18.2014518466102,100,0.627272727272727
67,100,3,"IV-G",12.6382069381448,100,0.751515151515151
67,100,3,"IV-GMM",12.4691262752733,100,0.751515151515151
68,100,3,"GLM",40.8131858730634,100,0.775
68,100,3,"IV-TS",8.33883578598336,100,0.658333333333333
68,100,3,"IV-G",11.3372289508039,100,0.775
68,100,3,"IV-GMM",1.19680266647793,100,0.775
69,100,3,"GLM",20.0762520424419,100,0.701121794871795
69,100,3,"IV-TS",4.32828121420324,100,0.607371794871795
69,100,3,"IV-G",16.8426727677065,100,0.701121794871795
69,100,3,"IV-GMM",7.32964090142307,100,0.701121794871795
70,100,3,"GLM",11.0173497376836,100,0.721590909090909
70,100,3,"IV-TS",67.182836461053,100,0.538149350649351
70,100,3,"IV-G",61.4306743227626,100,0.721590909090909
70,100,3,"IV-GMM",67.2859331527344,100,0.721590909090909
71,100,3,"GLM",19.89476363986,100,0.752100840336134
71,100,3,"IV-TS",35.1366538486614,100,0.59983993597439
71,100,3,"IV-G",33.4689708167911,100,0.752100840336134
71,100,3,"IV-GMM",33.1342184361721,100,0.752100840336134
72,100,3,"GLM",10.4529517490195,100,0.738545607398066
72,100,3,"IV-TS",46.7155220887233,100,0.577133249264397
72,100,3,"IV-G",47.0577888401537,100,0.738545607398066
72,100,3,"IV-GMM",47.2072886828264,100,0.738545607398066
73,100,3,"GLM",9.42358931126315,100,0.742788461538462
73,100,3,"IV-TS",32.6430036536221,100,0.580128205128205
73,100,3,"IV-G",36.0423878810355,100,0.742788461538462
73,100,3,"IV-GMM",30.1405921671719,100,0.742788461538462
74,100,3,"GLM",12.3815066059344,100,0.751963621331129
74,100,3,"IV-TS",5.3151256986919,100,0.621124431583299
74,100,3,"IV-G",4.1883199540536,100,0.751963621331129
74,100,3,"IV-GMM",9.75412361008785,100,0.751963621331129
75,100,3,"GLM",31.3186085042545,100,0.762545162585307
75,100,3,"IV-TS",19.1764614801313,100,0.609193095142513
75,100,3,"IV-G",22.4327289110303,100,0.762545162585307
75,100,3,"IV-GMM",15.8080921351379,100,0.762545162585307
76,100,3,"GLM",29.094945788707,100,0.764423076923077
76,100,3,"IV-TS",1.10307784056319,100,0.621794871794872
76,100,3,"IV-G",8.15251076747794,100,0.764423076923077
76,100,3,"IV-GMM",8.43955656534123,100,0.764423076923077
77,100,3,"GLM",40.0669067547772,100,0.782467532467532
77,100,3,"IV-TS",56.996735388646,100,0.558441558441558
77,100,3,"IV-G",31.0904244892709,100,0.782467532467532
77,100,3,"IV-GMM",56.0564757661792,100,0.782467532467532
78,100,3,"GLM",34.3386401326638,100,0.76
78,100,3,"IV-TS",12.9003964717162,100,0.63
78,100,3,"IV-G",3.28860348392552,100,0.76
78,100,3,"IV-GMM",29.6959898502735,100,0.76
79,100,3,"GLM",10.8346833242313,100,0.696708149337615
79,100,3,"IV-TS",29.8330049088585,100,0.610397430750703
79,100,3,"IV-G",33.9122026100847,100,0.696708149337615
79,100,3,"IV-GMM",26.8299591593309,100,0.696708149337615
80,100,3,"GLM",0.5282309471073,100,0.699919710959454
80,100,3,"IV-TS",152.770805446521,0,0.547972701726214
80,100,3,"IV-G",151.028076248305,0,0.699919710959454
80,100,3,"IV-GMM",154.889671193878,0,0.699919710959454
81,100,3,"GLM",21.2141013984203,100,0.747474747474748
81,100,3,"IV-TS",58.8118879981857,100,0.542424242424242
81,100,3,"IV-G",59.8585768374713,100,0.747474747474748
81,100,3,"IV-GMM",58.5762104630329,100,0.747474747474748
82,100,3,"GLM",2.5635332354234,100,0.721014492753623
82,100,3,"IV-TS",45.5484741495134,100,0.569645732689211
82,100,3,"IV-G",53.4746160676964,100,0.721014492753623
82,100,3,"IV-GMM",44.8736513083238,100,0.721014492753623
83,100,3,"GLM",35.4025096427401,100,0.71875
83,100,3,"IV-TS",17.1009578669972,100,0.604967948717949
83,100,3,"IV-G",20.6908432718871,100,0.71875
83,100,3,"IV-GMM",8.92260173124029,100,0.71875
84,100,3,"GLM",38.1058711181775,100,0.788961038961039
84,100,3,"IV-TS",52.2854213710171,100,0.553571428571429
84,100,3,"IV-G",36.2653089371694,100,0.788961038961039
84,100,3,"IV-GMM",51.0867420172542,100,0.788961038961039
85,100,3,"GLM",56.5825238477778,100,0.801010101010101
85,100,3,"IV-TS",0.923304310589523,100,0.616161616161616
85,100,3,"IV-G",1.74467909768156,100,0.801010101010101
85,100,3,"IV-GMM",10.9743704181806,100,0.801010101010101
86,100,3,"GLM",10.5775734976169,100,0.750500200080032
86,100,3,"IV-TS",24.8278003220247,100,0.579031612645058
86,100,3,"IV-G",12.5625097925248,100,0.750500200080032
86,100,3,"IV-GMM",21.5789432805662,100,0.750500200080032
87,100,3,"GLM",11.58190644943,100,0.70450885668277
87,100,3,"IV-TS",35.127130942552,100,0.620772946859903
87,100,3,"IV-G",38.6426373877953,100,0.70450885668277
87,100,3,"IV-GMM",33.7295444257935,100,0.70450885668277
88,100,3,"GLM",84.7718426847554,0,0.799478121236451
88,100,3,"IV-TS",17.6188845331055,100,0.673022882376556
88,100,3,"IV-G",47.7331708908511,100,0.799478121236451
88,100,3,"IV-GMM",38.8059125609343,100,0.799478121236451
89,100,3,"GLM",41.2213335099365,100,0.641235813366961
89,100,3,"IV-TS",90.5101284748546,0,0.515132408575032
89,100,3,"IV-G",90.55308578399,0,0.641235813366961
89,100,3,"IV-GMM",90.504327149179,0,0.641235813366961
90,100,3,"GLM",21.0666922864774,100,0.742200328407225
90,100,3,"IV-TS",32.2696103098916,100,0.580049261083744
90,100,3,"IV-G",39.1708299917159,100,0.742200328407225
90,100,3,"IV-GMM",28.1294996688789,100,0.742200328407225
91,100,3,"GLM",9.54459462197722,100,0.704937775993577
91,100,3,"IV-TS",71.2902315518925,100,0.530108390204737
91,100,3,"IV-G",69.2545572898509,100,0.704937775993577
91,100,3,"IV-GMM",71.043105974476,100,0.704937775993577
92,100,3,"GLM",4.59320308391775,100,0.73051948051948
92,100,3,"IV-TS",8.49090077362593,100,0.646103896103896
92,100,3,"IV-G",6.96237663207131,100,0.73051948051948
92,100,3,"IV-GMM",22.8979825665318,100,0.73051948051948
93,100,3,"GLM",85.4006670209625,0,0.85
93,100,3,"IV-TS",6.98293829505165,100,0.66
93,100,3,"IV-G",13.6366098430423,100,0.85
93,100,3,"IV-GMM",15.2204904681757,100,0.85
94,100,3,"GLM",51.8756903775286,100,0.797919167667067
94,100,3,"IV-TS",12.7743653571093,100,0.610844337735094
94,100,3,"IV-G",11.8513443420888,100,0.797919167667067
94,100,3,"IV-GMM",7.76311638421527,100,0.797919167667067
95,100,3,"GLM",60.4412736016551,0,0.804487179487179
95,100,3,"IV-TS",8.06250487895397,100,0.661858974358974
95,100,3,"IV-G",41.0573613000327,100,0.804487179487179
95,100,3,"IV-GMM",18.9040464208938,100,0.804487179487179
96,100,3,"GLM",20.3755822940591,100,0.687073464472099
96,100,3,"IV-TS",66.3974381326356,0,0.554997992773986
96,100,3,"IV-G",67.6106018341807,0,0.687073464472099
96,100,3,"IV-GMM",66.3772417922512,0,0.687073464472099
97,100,3,"GLM",23.0763100570708,100,0.755608974358974
97,100,3,"IV-TS",0.364704463271659,100,0.62900641025641
97,100,3,"IV-G",14.3876241190517,100,0.755608974358974
97,100,3,"IV-GMM",8.27671338935065,100,0.755608974358974
98,100,3,"GLM",33.7412276732854,100,0.781109751121991
98,100,3,"IV-TS",28.9290431997659,100,0.606487148102815
98,100,3,"IV-G",26.609374859693,100,0.781109751121991
98,100,3,"IV-GMM",25.6048616678713,100,0.781109751121991
99,100,3,"GLM",1.09588487708212,100,0.713131313131313
99,100,3,"IV-TS",57.9819082442083,100,0.554545454545454
99,100,3,"IV-G",41.8059469349134,100,0.713131313131313
99,100,3,"IV-GMM",57.0657090706769,100,0.713131313131313
100,100,3,"GLM",42.6315714951698,100,0.796969696969697
100,100,3,"IV-TS",34.3118933054045,100,0.590909090909091
100,100,3,"IV-G",37.0382216722959,100,0.796969696969697
100,100,3,"IV-GMM",32.0687281964586,100,0.796969696969697
1,500,3,"GLM",2.65613036722496,100,0.723388041263577
1,500,3,"IV-TS",37.3408284286305,0,0.582872086120871
1,500,3,"IV-G",32.8219861885612,100,0.723388041263577
1,500,3,"IV-GMM",35.0211420057486,0,0.723388041263577
2,500,3,"GLM",40.31917152138,0,0.784966621297557
2,500,3,"IV-TS",11.4650102518909,100,0.615205133190745
2,500,3,"IV-G",7.28883373459381,100,0.784966621297557
2,500,3,"IV-GMM",4.16798954964679,100,0.784966621297557
3,500,3,"GLM",19.1215523549683,100,0.746078996223033
3,500,3,"IV-TS",28.3854221395497,100,0.591383394148902
3,500,3,"IV-G",19.0131984635346,100,0.746078996223033
3,500,3,"IV-GMM",25.5176157966953,100,0.746078996223033
4,500,3,"GLM",32.5228985650088,0,0.774903338627649
4,500,3,"IV-TS",9.57955313104924,100,0.618528501066885
4,500,3,"IV-G",0.0696341964715796,100,0.774903338627649
4,500,3,"IV-GMM",2.90944128947782,100,0.774903338627649
5,500,3,"GLM",17.952771974001,100,0.757684426229508
5,500,3,"IV-TS",10.1284310202156,100,0.619492827868853
5,500,3,"IV-G",11.2352082765678,100,0.757684426229508
5,500,3,"IV-GMM",4.52696801069278,100,0.757684426229508
6,500,3,"GLM",22.6078267550345,0,0.757979797979798
6,500,3,"IV-TS",16.1260978413471,100,0.603838383838384
6,500,3,"IV-G",3.0264507311815,100,0.757979797979798
6,500,3,"IV-GMM",9.67879625137948,100,0.757979797979798
7,500,3,"GLM",24.3885580240287,0,0.757366519470092
7,500,3,"IV-TS",3.62520608627225,100,0.627900441589723
